Non PURGABLE memory blocks still in use when the program quit.

  Id     Size Locked Resource Moldy Class  FileName[LineNo] BlockName
=====================================================================
   1      404        RESOURCE MOLDY        \winsys\mouse.c[104] hics\DAGGER.PCX
1166      680                 MOLDY             strmgr.c[226] 20.STR
1174     1420                 MOLDY             strmgr.c[226] 7.STR
1190     1516                 MOLDY             strmgr.c[226] 39.STR
1329     2964                 MOLDY             strmgr.c[226] 2.STR
1379       20                 MOLDY         panorama.cpp[66] 
1380       12                 MOLDY         panorama.cpp[74] 
1381       12                 MOLDY         panorama.cpp[74] 
1382       12                 MOLDY         panorama.cpp[74] 
1383       12                 MOLDY         panorama.cpp[74] 
1384       12                 MOLDY         panorama.cpp[74] 
1385       12                 MOLDY         panorama.cpp[74] 
1386       12                 MOLDY         panorama.cpp[74] 
1387       12                 MOLDY         panorama.cpp[74] 
1388       12                 MOLDY         panorama.cpp[74] 
1389       12                 MOLDY         panorama.cpp[74] 
1390       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2637      144        RESOURCE MOLDY CLASS2      things.c[3172] trch03.IDA
2638       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2642       60 FREE BLOCK
1785       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2644       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2646       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2648       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2650       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2652       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2664      144        RESOURCE MOLDY CLASS2      things.c[3172] fire03.IDA
2665       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2669      100 FREE BLOCK
1468       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2671       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2673       60 FREE BLOCK
1515       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2675       92 FREE BLOCK
1518       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2677       92 FREE BLOCK
1521       84                 MOLDY CLASS2      things.c[3158] fire03.IAM
2679       92 FREE BLOCK
1522       16                 MOLDY            scene.cpp[610] 
1523       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2681       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2683       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2685      112 FREE BLOCK
1461     8204        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVECHOT.PCX
2544     4108        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0207.PCX
2552     4108        RESOURCE MOLDY CLASS2    resmanag.c[1526] DOOR07_C.PCX
2659       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2687       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2693       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2695       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2697       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2699       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2701       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2703       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2707       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2709       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2711       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2713       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2717       92 FREE BLOCK
1830       40 FREE BLOCK
1570       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2719       32 FREE BLOCK
1581       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2725       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2727       84                 MOLDY CLASS2      things.c[3158] C_WTH2.IAM
2729      128 FREE BLOCK
1528      144        RESOURCE MOLDY CLASS2      things.c[3172] C_WTH2.IDA
2730       84                 MOLDY CLASS2      things.c[3158] C_SPC2.IAM
2734       60 FREE BLOCK
1850      144        RESOURCE MOLDY CLASS2      things.c[3172] C_SPC2.IDA
2735       84                 MOLDY CLASS2      things.c[3158] C_WTH2.IAM
2739      120 FREE BLOCK
2363       84                 MOLDY CLASS2      things.c[3158] C_WTH2.IAM
2745       84                 MOLDY CLASS2      things.c[3158] C_WTH2.IAM
2747       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2757      144        RESOURCE MOLDY CLASS2      things.c[3172] C_ZOM2.IDA
2758       32 FREE BLOCK
1537     3044        RESOURCE MOLDY CLASS2      things.c[3203] F1\L_WRF1S0.FLC
1539     1068                 MOLDY             strmgr.c[226] 4.STR
2750       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2762       52 FREE BLOCK
1543     3532        RESOURCE MOLDY CLASS2      things.c[3203] M2\L_PSM2S0.FLC
2356     2076                 MOLDY             strmgr.c[226] 11.STR
